no;tanggal_registrasi;judul;pengarang;penerbit;tahun_terbit;jenis_sumber;keterangan;nomor_induk;
516;07/08/2025;Mendengarkan tubuhku;Rohini Nilekani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024516;
517;07/08/2025;Benih air;Munda Writers' Group;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024517;
518;07/08/2025;Pertama kali tamara masuk sekolah;Solia Murianka;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024518;
519;07/08/2025;Bayi bibi Jui;Madhuri Purandare;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024519;
520;07/08/2025;Aku tidak mau tidur!;Sarah McGregor;Badan Pengembangan dan Pembinaan Bahasa ;2022;Hadiah;Perpustakaan Nasional;2024520;
521;07/08/2025;Dot kisah sebuah buku kecil yang bahagia;Sonia Mehta;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024521;
522;07/08/2025;Di mana kucingnya?;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024522;
523;07/08/2025;Hidung terampil sona ;Vinita Krishna;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024523;
524;07/08/2025;Misha;Anwar Ibrahim ;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024524;
525;07/08/2025;Monster permen ;Ranjit Lal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024525;
526;07/08/2025;Elsa mencetak gol;Milena da Silva;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024526;
527;07/08/2025;Awan yang cemburu;Vann Samrach;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024527;
528;07/08/2025;Tukang cat cilik;Cheryl Rao;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024528;
529;07/08/2025;Tanah;Prabhat Sapkota;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024529;
530;07/08/2025;Tarian air;Sean D'mello;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024530;
531;07/08/2025;Timmy dan Pepe;Madhav Chavan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024531;
532;07/08/2025;Kucarikan untukmu!;Atik Setyowati;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024532;
533;07/08/2025;Ragam warna di lingkungan;Mala Kumar, Manisha;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024533;
534;07/08/2025;Kumbang berpetualang;Kalyani Ganapathy;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024534;
535;07/08/2025;Dudung suka balap karung;Pratiwi Ambarwati;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024535;
536;07/08/2025;Naik-naik ke puncak bukit;Sarah Fauzia;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024536;
537;07/08/2025;Daun-daun istimewa;Saptorini;Badan Pengembangan dan Pembinaan Bahasa;2021;Hadiah;Perpustakaan Nasional;2024537;
538;07/08/2025;Si Rancak sakit;Maria Agnes Dua Bewa;Badan Pengembangan dan Pembinaan Bahasa;2021;Hadiah;Perpustakaan Nasional;2024538;
539;07/08/2025;Buku suara untuk Lita;Tyas KW;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024539;
540;07/08/2025;Biji semangka ajaib;Futri Fuji Wijayanti;Badan Pengembangan dan Pembinaan Bahasa;2019;Hadiah;Perpustakaan Nasional;2024540;
541;07/08/2025;Feng;Yuniar Khairani;Pusat Perbukuan;2019;Hadiah;Perpustakaan Nasional;2024541;
542;07/08/2025;Agen rahasia Ciku;Wulanita Kuswotanti;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024542;
543;07/08/2025;Aduh, Beru berulah lagi;Lydia Angela Gonidihajo;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024543;
544;07/08/2025;Rahasia!;Dewi Cholidatul;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024544;
545;07/08/2025;Lomba tebak cepat;Dian Sukma Kuswardhani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024545;
546;07/08/2025;Panen istimewa;Yovita Siswati;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024546;
547;07/08/2025;Tiup! tiup!;Ana Falesthein T.A;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024547;
548;07/08/2025;Bum bada bum!;Ashok Rajagopalan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024548;
549;07/08/2025;Resep Lonwabo;Mihlali Kumalo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024549;
550;07/08/2025;Tumi merasa takut;Mohale Mashigo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024550;
551;07/08/2025;Suraj dan Sher Singh;Anupa Lal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024551;
552;07/08/2025;Sindiwe dan kunang-kunang;Cherene Pienaar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024552;
553;07/08/2025;Matahari Ketujuh;Bhubaneshwar Workshop For Children;Badan Pengembangan dan Pembinaan Bahasa;2024;Hadiah;Perpustakaan Nasional;2024553;
554;07/08/2025;Buku pertamaku tentang buah dan sayuran;Poorva Harihar Shingre;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024554;
555;07/08/2025;Sahabatku, Si Kucing Bersepatu;Shalini Srinivasan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024555;
556;07/08/2025;Beruang dan warna;Priyanka;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024556;
557;07/08/2025;Jalan atau kebun binatang?;Mala Kumar, Manisha Chaudhry;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024557;
558;07/08/2025;Satu hari di sungai han;Hannah Griffith;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024558;
559;07/08/2025;Sebuah kue besar;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024559;
560;07/08/2025;Apa Yang Akan Terjadi Jika?;Varsha Seshan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024560;
561;07/08/2025;Semut & Kacang Hijau;Sarvendra Vikram;Badan Pengembangan dan Pembinaan Bahasa;2024;Hadiah;Perpustakaan Nasional;2024561;
562;07/08/2025;Mukhil Harus Periksa Darah;Kannal Achuthan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024562;
563;07/08/2025;Mari, menghitung kaki;All Children Reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024563;
564;07/08/2025;Kisah tentang Hanoi;Hieu Tran;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024564;
565;07/08/2025;Lempar kenari;Witaru Emi;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024565;
566;07/08/2025;Seperti apa kasih sayang itu?;Nuraini Fahmawati;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024566;
567;07/08/2025;Lani si pemberani;Muhammad Fauzi;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024567;
568;07/08/2025;Ayam terkaya di dunia;Noor H. Dee;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024568;
569;07/08/2025;Lara, si Kepik Kuning;Catherine Holtzhausen;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024569;
570;07/08/2025;Nama kain nenek;Nurul Chomaria;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024570;
571;07/08/2025;Buah biru;Shahid Anwar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024571;
572;07/08/2025;Bola merah milikku;Khothatso Ranoosi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024572;
573;07/08/2025;Kisah Hidup;Ruby Thomas;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024573;
574;07/08/2025;Buku cerita baru;Pratham Content Group;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024574;
575;07/08/2025;Bayi dan beruang;Shaurya Khodade;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024575;
576;07/08/2025;Anand;Rajiv Eipe;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024576;
577;07/08/2025;Jamuan sang singa;Dropti Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024577;
578;07/08/2025;Bulat dan bulat (seri jelaskan padaku sekarang);Madhav Chavan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024578;
579;07/08/2025;Mira dan Amira;Nimmy Chakko;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024579;
580;07/08/2025;Samson bermain kriket;Sanjiv Jaiswal 'Sanjay';Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024580;
581;07/08/2025;Surat ajaib;Aaquib Jaleel;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024581;
582;07/08/2025;Tommy dan tingu;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024582;
583;07/08/2025;Apakah kamu mendengarnya?;Sejal Mehta;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024583;
584;07/08/2025;Sebuah jalan atau Kebun Binatang?;Mala Kumar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024584;
585;07/08/2025;Bermain di Subak;Sarah Fauzia;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024585;
586;07/08/2025;Buah untuk Ragaga;Irwati Subrata;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024586;
587;07/08/2025;Penabuh gong;Saptorini;Badan Pengembangan dan Pembinaan Bahasa;2024;Hadiah;Perpustakaan Nasional;2024587;
588;07/08/2025;Pohon mangga;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024588;
589;07/08/2025;Agar-agar pangeran Mallomo;Sabir;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024589;
590;07/08/2025;Tuuut tuuut!;Vinita Krishna;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024590;
591;07/08/2025;Mul dan semangkuk garam;Barbara Eni;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024591;
592;07/08/2025;Bagian-bagian tubuhku;Vaishali Prasad;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024592;
593;07/08/2025;Si Zozo;Mhd. Ikhsan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024593;
594;07/08/2025;Manfaat Pohon Palem;Simon Ipoo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024594;
595;07/08/2025;Menunggu ibu;Ary Nilandari;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024595;
596;07/08/2025;Mawar istimewa;Happy Rose;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024596;
597;07/08/2025;Aku tidak takut!;Mini Shrinivasan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024597;
598;07/08/2025;Kode rahasia persahabatan;Salma Intifada;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024598;
599;07/08/2025;Suara Misterius dari Rumah Tua;Lydia Angela;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024599;
600;07/08/2025;Bekal apa hari ini?;Valentina Kris Utami;Badan Pengembangan dan Pembinaan Bahasa;2021;Hadiah;Perpustakaan Nasional;2024600;
601;07/08/2025;Balap perahu;Fajriatun Nurhidayati;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024601;
602;07/08/2025;Sibuknya Matahari;Mimi Werna;Badan Pengembangan dan Pembinaan Bahasa;2024;Hadiah;Perpustakaan Nasional;2024602;
603;07/08/2025;Yapo menyelamatkan hari;Rujeko Moyo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024603;
604;07/08/2025;Hari yang mengesankan ;Mia Singh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024604;
605;07/08/2025;Sonu belajar makan buah;Faiz Akbar Leksananda;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024605;
606;07/08/2025;Hidup saat Virus merebak;Kathy Lo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024606;
607;07/08/2025;Berhentilah menangis, dik!;Hello English;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024607;
608;07/08/2025;Siapa yang takut dengan monster penjual permen?;Ranjit Lal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024608;
609;07/08/2025;Kakek sekarang bersama dinosaurus;Sahana Jose;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024609;
610;07/08/2025;Hari keberuntungan Hamisi!;Adelheid Marie Bwire;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024610;
611;07/08/2025;Rahasia kak Risa;Ary Nilandari;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024611;
612;07/08/2025;Di hati Riri;Zulfa Adiputri;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024612;
613;07/08/2025;Berani katakan;Sri Sarastuti;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024613;
614;07/08/2025;Stroberi untuk ratu Jani;Caecilia Krismariana Widyaningsih;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024614;
615;07/08/2025;Bara si kaki ajaib;Ruslan Ajileo;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024615;
616;07/08/2025;Bolehkah aku berbeda?;Iwok Abqary;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024616;
617;07/08/2025;Terbang si telok abang;Yovita Siswati;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024617;
618;07/08/2025;Saga tak sendiri;Dian Sukma Kuswardhani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024618;
619;07/08/2025;Maimun si raja timun;Wulandari Pratiwi;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024619;
620;07/08/2025;Mengusir monster gelitik;Hervianna Artha;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024620;
621;07/08/2025;Festival cap go meh di kota seribu kelenteng;Dewi Cholidatul Ummah;Badan Pengembangan dan Pembinaan Bahasa;2020;Hadiah;Perpustakaan Nasional;2024621;
622;07/08/2025;Steven sakit;Hello English;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024622;
623;07/08/2025;Ketika sayuran pergi ke sekolah;Venkatramana Gowda;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024623;
624;07/08/2025;Akwu dan es krimnya;Agnes Gyening-Asiedu;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024624;
625;07/08/2025;Aku cinta ibuku;Acara Ruth;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024625;
626;07/08/2025;Seni di sekitar kita jauh, dekat, dan dalam berbagai benda;Aparna Kapur, Bijal Vachhajarani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024626;
627;07/08/2025;Ayo, menyelam bersama kami!;Rajiv Eipe;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024627;
628;07/08/2025;Celana baru di tahun baru;Kong Sok Keng;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024628;
629;07/08/2025;Sang politukus: Sheikh Hasina;HerStory Foundation;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024629;
630;07/08/2025;Sang pemanah;Alyson Curro;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024630;
631;07/08/2025;Tulu belajar memotret;Phal Tithlyhong;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024631;
632;07/08/2025;Telur;Mirna Lawrence;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024632;
633;07/08/2025;Terdampar di dunia plastik;Sukini;Badan Pengembangan dan Pembinaan Bahasa;2019;Hadiah;Perpustakaan Nasional;2024633;
634;07/08/2025;Mawar, Melati, semuanya indah;Sabir;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024634;
635;07/08/2025;Besesandingon;Evi Indriani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024635;
636;07/08/2025;Buku besar para Monster;Pavithra Sankaran;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024636;
637;07/08/2025;Kinar, teruslah bersinar!;Esti Asmalia;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024637;
638;07/08/2025;Apa yang Ano lihat?;Lavanya Karthik;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024638;
639;07/08/2025;Tugas penting Reno;Widya Ross;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024639;
640;07/08/2025;Saat Soo berpikir;Hyeli Ju;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024640;
641;07/08/2025;Kura-kura berhidung bengkok;Taiwo Ehineni;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024641;
642;07/08/2025;Toutou Ingin Pergi ke Kota;Chantha Rathana;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024642;
643;07/08/2025;Motor bambu Ranu;Nindia Maya;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024643;
644;07/08/2025;Semua (tidak) berubah;Nur Khoiriyah;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024644;
645;07/08/2025;Bagaimana pesawat bisa terbang?;Aditi Sarawagi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024645;
646;07/08/2025;Apa pesannya?;Nurul Chomaria;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024646;
647;07/08/2025;Surat dari Kobror;Eni Wulansari;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024647;
648;07/08/2025;Annie pergi ke luar negeri;Yulina Trihaningsih;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024648;
649;07/08/2025;Cingciripit;Yeti Nurmayati;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024649;
650;07/08/2025;Masalah rambut;Shalini Srinivasan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024650;
651;07/08/2025;Kue keranjang Mei Lan;Dwi Oktarina;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024651;
652;07/08/2025;Seperti apa warnanya?;Lutfia Khoirunisa;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024652;
653;07/08/2025;Rocky! si Kambing;Annie Besant;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024653;
654;07/08/2025;Si anak tengah;Ana Falesthein;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024654;
655;07/08/2025;Bermain di Kampung Naga;Tuti Adhayati;Badan Pengembangan dan Pembinaan Bahasa;2024;Hadiah;Perpustakaan Nasional;2024655;
656;07/08/2025;Berebut roti;Amar Goswami;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024656;
657;07/08/2025;Rencana Mia;Waty Sumiati Halim;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024657;
658;07/08/2025;Ini terlalu;Erna Fitrini;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024658;
659;07/08/2025;Serunya bermain api jagau;Ira Diana;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024659;
660;07/08/2025;Tikus dan kambing;Ley Sorya;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024660;
661;07/08/2025;Aku mau itu;Mala Kumar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024661;
662;07/08/2025;Waluh berkulit benjol;Hor Boreyrachana;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024662;
663;07/08/2025;Badak kecil dan sepeda yang terlalu tinggi;Choeurn Bros;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024663;
664;07/08/2025;Asal-usul ular tikus takberbisa;Khim Likkhena;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024664;
665;07/08/2025;Burung kecil di pegunungan besar;Bulbul Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024665;
666;07/08/2025;Petualangan mengelilingi Afrika Selatan;Chantel Botha;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024666;
667;07/08/2025;Mengapa Hiena pincang;Oda Wako Genale;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024667;
668;07/08/2025;Bajak laut dari Matalawa;Esti Amalia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024668;
669;07/08/2025;Ada apa saja di Pasar?;Niloufer Wadia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024669;
670;07/08/2025;Tambalan tak terlihat;Drishti Kashyap;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024670;
671;07/08/2025;Kuda nil ingin menari;Marisa Steyn;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024671;
672;07/08/2025;Rahasia stoples No.3;Oky E. Noorsari;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024672;
673;07/08/2025;Ke manakah mereka pergi?;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024673;
674;07/08/2025;Raja ingin apa?;Hello English;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024674;
675;07/08/2025;Burung Merak yang ingin terbang;Deogratias Simba;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024675;
676;07/08/2025;Waktunya bermain !;Sanjiv Jaiswal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024676;
677;07/08/2025;Maloo dan Kaloo lalu siapa lagi?;Vinita Krishna;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024677;
678;07/08/2025;Manis dan asam;Madhav Chavan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024678;
679;07/08/2025;Mau yang itu!;Mala Kumar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024679;
680;07/08/2025;Gappu tak pandai menari;Menaka Raman ;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024680;
681;07/08/2025;Suara Apa Itu ?;All Children Reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024681;
682;07/08/2025;Semua berhak mandi;Cyrille Largillier;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024682;
683;07/08/2025;Suara apakah itu?;Deepti Tiwari;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024683;
684;07/08/2025;Layang-layang Thambu;Mythily Thevaraja;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024684;
685;07/08/2025;Liburan kami;Tara Pun;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024685;
686;07/08/2025;Namaku Air;Anitha Selvanathan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024686;
